Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_sediment_resuspension,k_burial,k_runoff_transport,k_tillage,k_percolation,k_soil_air_resuspension,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Coast_Surface_Water,heterMP,mp5,1.6045073624072808e-10,"[1.1098427194321308e-08, 2.3782343987831376e-09, 1.5854895991887585e-09, 7.927447995943792e-10, 0.0]",0.0,0.08127065687498844,1.1574074074074074e-06,0.0,3.3295583238958095e-07,77.27903523157269,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp1,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.004686420242196723,0.0,0.0,0.0,3.3295583238958095e-07,0.00022265926837654353,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp2,3.2090147248145615e-10,"[2.3782343987823448e-09, 0.0, 0.0, 0.0, 0.0]",0.016050344957247928,0.0,0.0,0.0,3.3295583238958095e-07,0.00046331139901679654,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp3,3.2090147248145615e-10,"[4.756468797564689e-09, 4.756468797564689e-09, 0.0, 0.0, 0.0]",3.3163925232185925,0.0,0.0,0.0,3.3295583238958095e-07,0.009502781646866035,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp4,3.2090147248145615e-10,"[4.8515981735159826e-08, 1.6171993911719945e-08, 1.6171993911719945e-08, 0.0, 0.0]",17485.98448983216,0.0,0.0,0.0,3.3295583238958095e-07,0.7879336022483553,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp5,3.2090147248145615e-10,"[5.560312024353121e-07, 1.1914954337899544e-07, 7.943302891933031e-08, 3.9716514459665155e-08, 0.0]",163506033.8273904,0.0,0.0,0.0,3.3295583238958095e-07,77.42770648518814,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp1,8.022536812036404e-11,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.6873977125764265e-12,0.0,0.0,3.3295583238958095e-07,0.00022271596058211996,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp2,8.022536812036404e-11,"[2.3782637593383765e-11, 0.0, 0.0, 0.0, 0.0]",0.0,1.6051605365482808e-11,0.0,0.0,3.3295583238958095e-07,0.00046335097443422663,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp3,8.022536812036404e-11,"[4.756469715093217e-11, 4.756469715093217e-11, 0.0, 0.0, 0.0]",0.0,3.316396785628135e-09,0.0,0.0,3.3295583238958095e-07,0.00950279113769856,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp4,8.022536812036404e-11,"[4.851598175039907e-10, 1.617199391679969e-10, 1.617199391679969e-10, 0.0, 0.0]",0.0,1.7485984524626937e-05,0.0,0.0,3.3295583238958095e-07,0.787933603333087,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp5,8.022536812036404e-11,"[5.5603120243549625e-09, 1.1914954337903492e-09, 7.943302891935663e-10, 3.971651445967831e-10, 0.0]",0.0,0.16350603382773096,0.0,0.0,3.3295583238958095e-07,77.42770648529817,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp1,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 0.0, 0.0]",5.716789029656057e-06,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,1.54558070462925e-09,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882296e-10, 0.0, 0.0, 0.0, 0.0]",0.00012823425027412314,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,1.5455807046292504e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp3,1.6045073624072808e-09,"[7.927447995941146e-10, 7.927447995941146e-10, 0.0, 0.0, 0.0]",0.8392153773634026,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,1.54558070462925e-05,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp4,1.6045073624072808e-09,"[9.512937595129376e-09, 3.1709791983764586e-09, 3.1709791983764586e-09, 0.0, 0.0]",8141.6968198483855,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0015455807046292499,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp5,1.6045073624072808e-09,"[1.1098427194317603e-07, 2.3782343987823436e-08, 1.5854895991882293e-08, 7.927447995941146e-09, 0.0]",81170359.17737816,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.15455807046292502,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp1,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,5.824604217783049e-15,3.858024691358025e-07,0.0,3.3257918552036197e-07,3.383802864112328e-09,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-12, 0.0, 0.0, 0.0, 0.0]",0.0,1.284507652337749e-13,3.858024691358025e-07,0.0,3.3257918552036197e-07,1.5477826926979562e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp3,1.6045073624072808e-10,"[7.927450638422937e-12, 7.927450638422937e-12, 0.0, 0.0, 0.0]",0.0,8.392171146232189e-10,3.858024691358025e-07,0.0,3.3257918552036197e-07,1.5455829071788734e-05,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp4,1.6045073624072808e-10,"[9.51293759830036e-11, 3.170979199433453e-11, 3.170979199433453e-11, 0.0, 0.0]",0.0,8.141696836861025e-06,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0015455807068318018,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp5,1.6045073624072808e-10,"[1.1098427194321309e-09, 2.3782343987831375e-10, 1.5854895991887587e-10, 7.927447995943793e-11, 0.0]",0.0,0.08117035917754807,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.15455807046314538,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp1,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0025511211313031697,0.0,0.0,0.0,3.3257918552036197e-07,4.453185367530871e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp2,3.2090147248145615e-10,"[2.378234398782344e-10, 0.0, 0.0, 0.0, 0.0]",0.010076199971088103,0.0,0.0,0.0,3.3257918552036197e-07,9.266227980335932e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp3,3.2090147248145615e-10,"[4.756468797564688e-10, 4.756468797564688e-10, 0.0, 0.0, 0.0]",2.961132133643678,0.0,0.0,0.0,3.3257918552036197e-07,1.900556329373207e-05,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp4,3.2090147248145615e-10,"[4.851598173515982e-09, 1.6171993911719939e-09, 1.6171993911719939e-09, 0.0, 0.0]",17272.548376889954,0.0,0.0,0.0,3.3257918552036197e-07,0.0015758672044967107,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp5,3.2090147248145615e-10,"[5.56031202435312e-08, 1.1914954337899544e-08, 7.94330289193303e-09, 3.971651445966515e-09, 0.0]",163304232.57221815,0.0,0.0,0.0,3.3257918552036197e-07,0.1548554129703763,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp1,8.022536812036404e-11,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,2.5518785134930535e-12,0.0,0.0,3.3257918552036197e-07,4.4543192116423997e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp2,8.022536812036404e-11,"[2.3782637593383765e-12, 0.0, 0.0, 0.0, 0.0]",0.0,1.0077246252347803e-11,0.0,0.0,3.3257918552036197e-07,9.267019488684533e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp3,8.022536812036404e-11,"[4.7564697150932165e-12, 4.7564697150932165e-12, 0.0, 0.0, 0.0]",0.0,2.9611361921618127e-09,0.0,0.0,3.3257918552036197e-07,1.900558227539712e-05,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp4,8.022536812036404e-11,"[4.851598175039907e-11, 1.617199391679969e-11, 1.617199391679969e-11, 0.0, 0.0]",0.0,1.72725484114838e-05,0.0,0.0,3.3257918552036197e-07,0.001575867206666174,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp5,8.022536812036404e-11,"[5.560312024354964e-10, 1.1914954337903494e-10, 7.943302891935664e-11, 3.971651445967832e-11, 0.0]",0.0,0.1633042325725585,0.0,0.0,3.3257918552036197e-07,0.15485541297059638,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp1,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 0.0, 0.0]",2.7938271183596604e-05,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,8.121415403523144e-07,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882293e-09, 0.0, 0.0, 0.0, 0.0]",0.001142742931974672,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,8.121415403523145e-05,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp3,1.6045073624072808e-09,"[7.927447995941148e-09, 7.927447995941148e-09, 0.0, 0.0, 0.0]",4.219998170679751,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.008121415403523144,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp4,1.6045073624072808e-09,"[9.512937595129376e-08, 3.170979198376459e-08, 3.170979198376459e-08, 0.0, 0.0]",37098.340226826745,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.8121415403523143,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp5,1.6045073624072808e-09,"[1.1098427194317607e-06, 2.3782343987823441e-07, 1.5854895991882297e-07, 7.927447995941148e-08, 0.0]",366014391.4016414,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,81.21415403523145,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp1,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,2.9927696589613084e-14,1.1574074074074074e-06,0.0,1.4033149171270719e-06,1.754367549343391e-06,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-11, 0.0, 0.0, 0.0, 0.0]",0.0,1.1442179411327904e-12,1.1574074074074074e-06,0.0,1.4033149171270719e-06,8.132687641416142e-05,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp3,1.6045073624072808e-10,"[7.927450638422935e-11, 7.927450638422935e-11, 0.0, 0.0, 0.0]",0.0,4.220006294083305e-09,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.008121426678612473,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp4,1.6045073624072808e-10,"[9.512937598300358e-10, 3.170979199433453e-10, 3.170979199433453e-10, 0.0, 0.0]",0.0,3.709834030253326e-05,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.8121415414798245,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp5,1.6045073624072808e-10,"[1.1098427194321308e-08, 2.3782343987831376e-09, 1.5854895991887585e-09, 7.927447995943792e-10, 0.0]",0.0,0.3660143914023938,1.1574074074074074e-06,0.0,1.4033149171270719e-06,81.21415403534428,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp1,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.02083887879124867,0.0,0.0,0.0,1.4033149171270719e-06,0.00024001314230116463,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp2,3.2090147248145615e-10,"[2.3782343987823448e-09, 0.0, 0.0, 0.0, 0.0]",0.0718469250177081,0.0,0.0,0.0,1.4033149171270719e-06,0.0004987274682507172,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp3,3.2090147248145615e-10,"[4.756468797564689e-09, 4.756468797564689e-09, 0.0, 0.0, 0.0]",14.959737365428522,0.0,0.0,0.0,1.4033149171270719e-06,0.010069438754608766,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp4,3.2090147248145615e-10,"[4.8515981735159826e-08, 1.6171993911719945e-08, 1.6171993911719945e-08, 0.0, 0.0]",78780.99951578183,0.0,0.0,0.0,1.4033149171270719e-06,0.8288745782827674,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp5,3.2090147248145615e-10,"[5.560312024353121e-07, 1.1914954337899544e-07, 7.943302891933031e-08, 3.9716514459665155e-08, 0.0]",736447519.6799788,0.0,0.0,0.0,1.4033149171270719e-06,81.37858150464739,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp1,8.022536812036404e-11,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,2.084317419465742e-11,0.0,0.0,1.4033149171270719e-06,0.00024007108372832471,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp2,8.022536812036404e-11,"[2.3782637593383765e-11, 0.0, 0.0, 0.0, 0.0]",0.0,7.185247551302803e-11,0.0,0.0,1.4033149171270719e-06,0.0004987679181335948,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp3,8.022536812036404e-11,"[4.756469715093217e-11, 4.756469715093217e-11, 0.0, 0.0, 0.0]",0.0,1.49597562066382e-08,0.0,0.0,1.4033149171270719e-06,0.010069448464058979,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp4,8.022536812036404e-11,"[4.851598175039907e-10, 1.617199391679969e-10, 1.617199391679969e-10, 0.0, 0.0]",0.0,7.878099966972597e-05,0.0,0.0,1.4033149171270719e-06,0.828874579393219,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp5,8.022536812036404e-11,"[5.5603120243549625e-09, 1.1914954337903492e-09, 7.943302891935663e-10, 3.971651445967831e-10, 0.0]",0.0,0.7364475196814859,0.0,0.0,1.4033149171270719e-06,81.37858150476006,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp1,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 0.0, 0.0]",2.7938271183596604e-05,0.0,3.858024691358025e-07,0.0,4.6691176470588234e-09,8.121415403523145e-09,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882296e-10, 0.0, 0.0, 0.0, 0.0]",0.001142742931974672,0.0,3.858024691358025e-07,0.0,4.6691176470588234e-09,8.121415403523146e-07,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp3,1.6045073624072808e-09,"[7.927447995941146e-10, 7.927447995941146e-10, 0.0, 0.0, 0.0]",4.219998170679751,0.0,3.858024691358025e-07,0.0,4.6691176470588234e-09,8.121415403523145e-05,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp4,1.6045073624072808e-09,"[9.512937595129376e-09, 3.1709791983764586e-09, 3.1709791983764586e-09, 0.0, 0.0]",37098.340226826745,0.0,3.858024691358025e-07,0.0,4.6691176470588234e-09,0.008121415403523144,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp5,1.6045073624072808e-09,"[1.1098427194317603e-07, 2.3782343987823436e-08, 1.5854895991882293e-08, 7.927447995941146e-09, 0.0]",366014391.4016414,0.0,3.858024691358025e-07,0.0,4.6691176470588234e-09,0.8121415403523145,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp1,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,2.9927696589613084e-14,3.858024691358025e-07,0.0,4.6691176470588234e-09,1.7543675493433912e-08,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-12, 0.0, 0.0, 0.0, 0.0]",0.0,1.1442179411327904e-12,3.858024691358025e-07,0.0,4.6691176470588234e-09,8.132687641416142e-07,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp3,1.6045073624072808e-10,"[7.927450638422937e-12, 7.927450638422937e-12, 0.0, 0.0, 0.0]",0.0,4.220006294083305e-09,3.858024691358025e-07,0.0,4.6691176470588234e-09,8.121426678612474e-05,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp4,1.6045073624072808e-10,"[9.51293759830036e-11, 3.170979199433453e-11, 3.170979199433453e-11, 0.0, 0.0]",0.0,3.709834030253326e-05,3.858024691358025e-07,0.0,4.6691176470588234e-09,0.008121415414798246,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp5,1.6045073624072808e-10,"[1.1098427194321309e-09, 2.3782343987831375e-10, 1.5854895991887587e-10, 7.927447995943793e-11, 0.0]",0.0,0.3660143914023938,3.858024691358025e-07,0.0,4.6691176470588234e-09,0.8121415403534428,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp1,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.02083887879124867,0.0,0.0,0.0,4.6691176470588234e-09,2.4001314230116466e-06,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp2,3.2090147248145615e-10,"[2.378234398782344e-10, 0.0, 0.0, 0.0, 0.0]",0.0718469250177081,0.0,0.0,0.0,4.6691176470588234e-09,4.987274682507173e-06,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp3,3.2090147248145615e-10,"[4.756468797564688e-10, 4.756468797564688e-10, 0.0, 0.0, 0.0]",14.959737365428522,0.0,0.0,0.0,4.6691176470588234e-09,0.00010069438754608766,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp4,3.2090147248145615e-10,"[4.851598173515982e-09, 1.6171993911719939e-09, 1.6171993911719939e-09, 0.0, 0.0]",78780.99951578183,0.0,0.0,0.0,4.6691176470588234e-09,0.008288745782827674,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp5,3.2090147248145615e-10,"[5.56031202435312e-08, 1.1914954337899544e-08, 7.94330289193303e-09, 3.971651445966515e-09, 0.0]",736447519.6799788,0.0,0.0,0.0,4.6691176470588234e-09,0.8137858150464738,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp1,8.022536812036404e-11,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,2.084317419465742e-11,0.0,0.0,4.6691176470588234e-09,2.4007108372832474e-06,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp2,8.022536812036404e-11,"[2.3782637593383765e-12, 0.0, 0.0, 0.0, 0.0]",0.0,7.185247551302803e-11,0.0,0.0,4.6691176470588234e-09,4.987679181335948e-06,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp3,8.022536812036404e-11,"[4.7564697150932165e-12, 4.7564697150932165e-12, 0.0, 0.0, 0.0]",0.0,1.49597562066382e-08,0.0,0.0,4.6691176470588234e-09,0.0001006944846405898,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp4,8.022536812036404e-11,"[4.851598175039907e-11, 1.617199391679969e-11, 1.617199391679969e-11, 0.0, 0.0]",0.0,7.878099966972597e-05,0.0,0.0,4.6691176470588234e-09,0.00828874579393219,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp5,8.022536812036404e-11,"[5.560312024354964e-10, 1.1914954337903494e-10, 7.943302891935664e-11, 3.971651445967832e-11, 0.0]",0.0,0.7364475196814859,0.0,0.0,4.6691176470588234e-09,0.8137858150476006,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp1,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882293e-11, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp3,1.6045073624072808e-09,"[7.927447995941148e-11, 7.927447995941148e-11, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp4,1.6045073624072808e-09,"[9.512937595129376e-10, 3.1709791983764586e-10, 3.1709791983764586e-10, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp5,1.6045073624072808e-09,"[1.1098427194317605e-08, 2.378234398782344e-09, 1.5854895991882293e-09, 7.927447995941146e-10, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp1,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-13, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp3,1.6045073624072808e-10,"[7.927450638422936e-13, 7.927450638422936e-13, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp4,1.6045073624072808e-10,"[9.51293759830036e-12, 3.1709791994334534e-12, 3.1709791994334534e-12, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp5,1.6045073624072808e-10,"[1.1098427194321308e-10, 2.3782343987831375e-11, 1.5854895991887586e-11, 7.927447995943793e-12, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
