Model_box,Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_sediment_resuspension,k_burial,k_runoff_transport,k_tillage,k_percolation,k_soil_air_resuspension,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Utopia,Coast_Surface_Water,heterMP,mp4,1.6045073624072808e-10,0.0,0.0,1.7016520841367147e-05,1.1574074074074074e-06,0.0,1.8e-06,0.0,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Surface_Water,heterMP,mp5,1.6045073624072808e-10,0.0,0.0,6.980568248778779e-07,1.1574074074074074e-06,0.0,1.8e-06,1.0898343867133186e-08,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Surface_Water,biofMP,mp1,3.2090147248145615e-10,7.94330289193303e-07,4821965.448103593,0.0,0.0,0.0,1.8e-06,0.0,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Surface_Water,biofMP,mp2,3.2090147248145615e-10,8.085996955859972e-08,412.95645787228904,0.0,0.0,0.0,1.8e-06,8.032107742728616e-05,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Surface_Water,biofMP,mp3,3.2090147248145615e-10,9.512937595129377e-09,1.3454004871716103,0.0,0.0,0.0,1.8e-06,3.092277755018431e-05,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Surface_Water,biofMP,mp4,3.2090147248145615e-10,2.3782343987823448e-09,0.016201058159600955,0.0,0.0,0.0,1.8e-06,4.708188242523557e-06,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Surface_Water,biofMP,mp5,3.2090147248145615e-10,1.6647640791476412e-09,0.004861999817780502,0.0,0.0,0.0,1.8e-06,2.399732728097385e-06,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Surface_Water,heterBiofMP,mp1,8.022536812036404e-11,0.0,0.0,482196.5447811076,0.0,0.0,1.8e-06,0.0,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Surface_Water,heterBiofMP,mp2,8.022536812036404e-11,0.0,0.0,41.29564881593362,0.0,0.0,1.8e-06,8.03210911101244e-05,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Surface_Water,heterBiofMP,mp3,8.022536812036404e-11,0.0,0.0,0.13454044764811482,0.0,0.0,1.8e-06,3.092288810371086e-05,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Surface_Water,heterBiofMP,mp4,8.022536812036404e-11,0.0,0.0,0.0016202346770474456,0.0,0.0,1.8e-06,4.708596186778864e-06,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Surface_Water,heterBiofMP,mp5,8.022536812036404e-11,0.0,0.0,0.00048630020653166574,0.0,0.0,1.8e-06,2.400312156718272e-06,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Column_Water,freeMP,mp1,1.6045073624072808e-09,1.5854895991882292e-07,2649040.028633135,0.0,3.858024691358025e-07,0.0,6.84e-08,0.0,0.02511777959852519,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Column_Water,freeMP,mp2,1.6045073624072808e-09,1.5854895991882293e-08,275.4548391651048,0.0,3.858024691358025e-07,0.0,6.84e-08,0.0,0.0002511777959852519,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Column_Water,freeMP,mp3,1.6045073624072808e-09,1.5854895991882293e-09,0.038674860181959356,0.0,3.858024691358025e-07,0.0,6.84e-08,0.0,2.511777959852519e-06,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Column_Water,freeMP,mp4,1.6045073624072808e-09,1.5854895991882296e-10,3.67453390325725e-05,0.0,3.858024691358025e-07,0.0,6.84e-08,0.0,2.5117779598525193e-08,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Column_Water,freeMP,mp5,1.6045073624072808e-09,1.5854895991882293e-11,5.751953921093992e-06,0.0,3.858024691358025e-07,0.0,6.84e-08,0.0,2.511777959852519e-10,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Column_Water,heterMP,mp1,1.6045073624072808e-10,0.0,0.0,264904.0028487187,3.858024691358025e-07,0.0,6.84e-08,0.0,0.025117779597118618,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Column_Water,heterMP,mp2,1.6045073624072808e-10,0.0,0.0,27.545482455347283,3.858024691358025e-07,0.0,6.84e-08,0.0,0.000251177781919297,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Column_Water,heterMP,mp3,1.6045073624072808e-10,0.0,0.0,0.0038673382838414444,3.858024691358025e-07,0.0,6.84e-08,0.0,2.5116373003339466e-06,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Column_Water,heterMP,mp4,1.6045073624072808e-10,0.0,0.0,3.658769384451425e-06,3.858024691358025e-07,0.0,6.84e-08,0.0,2.371165528227895e-08,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Column_Water,heterMP,mp5,1.6045073624072808e-10,0.0,0.0,5.823282824741963e-07,3.858024691358025e-07,0.0,6.84e-08,1.0898343867133186e-08,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Coast_Column_Water,biofMP,mp1,3.2090147248145615e-10,7.94330289193303e-08,4620164.192931314,0.0,0.0,0.0,6.84e-08,0.0,0.02180232861703888,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
